meta
OTHER:M-(30,40]-DIS_A5:Ajeerna
OTHER:F-(40,50]-DIS_A5:Ajeerna
OTHER:M-(50,60]-DIS_A5:Ajeerna
OTHER:F-(0,10]-DIS_A5:Ajeerna
OTHER:M-(70,80]-DIS_A5:Ajeerna
OTHER:M-(60,70]-DIS_A5:Ajeerna
OTHER:F-(30,40]-DIS_A5:Ajeerna
OTHER:M-(20,30]-DIS_A5:Ajeerna
OTHER:F-(60,70]-DIS_A5:Ajeerna
OTHER:F-(10,20]-DIS_A5:Ajeerna
OTHER:All-(0,100]-DIS_A6:Amlapitta
OTHER:M-(0,100]-DIS_A6:Amlapitta
OTHER:F-(0,100]-DIS_A6:Amlapitta
OTHER:M-(30,40]-DIS_A6:Amlapitta
OTHER:M-(50,60]-DIS_A6:Amlapitta
OTHER:F-(50,60]-DIS_A6:Amlapitta
OTHER:F-(30,40]-DIS_A6:Amlapitta
OTHER:F-(40,50]-DIS_A6:Amlapitta
OTHER:M-(40,50]-DIS_A6:Amlapitta
OTHER:F-(20,30]-DIS_A6:Amlapitta
OTHER:M-(60,70]-DIS_A6:Amlapitta
OTHER:M-(20,30]-DIS_A6:Amlapitta
OTHER:M-(70,80]-DIS_A6:Amlapitta
OTHER:F-(60,70]-DIS_A6:Amlapitta
OTHER:F-(70,80]-DIS_A6:Amlapitta
OTHER:F-(80,90]-DIS_A6:Amlapitta
OTHER:F-(90,100]-DIS_A6:Amlapitta
OTHER:M-(0,10]-DIS_A6:Amlapitta
OTHER:F-(10,20]-DIS_A6:Amlapitta
OTHER:All-(0,100]-DIS_A7:Anaha
OTHER:F-(0,100]-DIS_A7:Anaha
OTHER:M-(0,100]-DIS_A7:Anaha
OTHER:F-(30,40]-DIS_A7:Anaha
OTHER:M-(50,60]-DIS_A7:Anaha
OTHER:F-(40,50]-DIS_A7:Anaha
OTHER:M-(60,70]-DIS_A7:Anaha
OTHER:M-(30,40]-DIS_A7:Anaha
OTHER:M-(40,50]-DIS_A7:Anaha
OTHER:F-(20,30]-DIS_A7:Anaha
OTHER:F-(80,90]-DIS_A7:Anaha
OTHER:F-(50,60]-DIS_A7:Anaha
OTHER:All-(0,100]-DIS_A7A:Anidra
OTHER:F-(0,100]-DIS_A7A:Anidra
OTHER:M-(0,100]-DIS_A7A:Anidra
OTHER:F-(70,80]-DIS_A7A:Anidra
OTHER:M-(60,70]-DIS_A7A:Anidra
OTHER:F-(60,70]-DIS_A7A:Anidra
OTHER:F-(50,60]-DIS_A7A:Anidra
OTHER:M-(40,50]-DIS_A7A:Anidra
OTHER:F-(30,40]-DIS_A7A:Anidra
OTHER:M-(30,40]-DIS_A7A:Anidra
OTHER:F-(40,50]-DIS_A7A:Anidra
OTHER:M-(50,60]-DIS_A7A:Anidra
OTHER:All-(0,100]-DIS_A8:Apasmaara
OTHER:M-(0,100]-DIS_A8:Apasmaara
OTHER:F-(0,100]-DIS_A8:Apasmaara
OTHER:M-(40,50]-DIS_A8:Apasmaara
OTHER:F-(40,50]-DIS_A8:Apasmaara
OTHER:F-(30,40]-DIS_A8:Apasmaara
OTHER:M-(80,90]-DIS_A8:Apasmaara
OTHER:M-(20,30]-DIS_A8:Apasmaara
OTHER:M-(60,70]-DIS_A8:Apasmaara
OTHER:F-(10,20]-DIS_A8:Apasmaara
OTHER:F-(50,60]-DIS_A8:Apasmaara
OTHER:M-(30,40]-DIS_A8:Apasmaara
OTHER:F-(20,30]-DIS_A8:Apasmaara
OTHER:All-(0,100]-DIS_A9:Arbuda
OTHER:F-(0,100]-DIS_A9:Arbuda
OTHER:M-(0,100]-DIS_A9:Arbuda
OTHER:F-(50,60]-DIS_A9:Arbuda
OTHER:M-(60,70]-DIS_A9:Arbuda
OTHER:M-(30,40]-DIS_A9:Arbuda
OTHER:F-(40,50]-DIS_A9:Arbuda
OTHER:M-(20,30]-DIS_A9:Arbuda
OTHER:F-(70,80]-DIS_A9:Arbuda
OTHER:F-(30,40]-DIS_A9:Arbuda
OTHER:F-(60,70]-DIS_A9:Arbuda
OTHER:F-(80,90]-DIS_A9:Arbuda
OTHER:M-(40,50]-DIS_A9:Arbuda
OTHER:M-(80,90]-DIS_A9:Arbuda
OTHER:M-(70,80]-DIS_A9:Arbuda
OTHER:F-(20,30]-DIS_A9:Arbuda
OTHER:All-(0,100]-DIS_B1:Baala Roga
OTHER:F-(0,100]-DIS_B1:Baala Roga
OTHER:M-(0,100]-DIS_B1:Baala Roga
OTHER:F-(10,20]-DIS_B1:Baala Roga
OTHER:M-(10,20]-DIS_B1:Baala Roga
OTHER:M-(50,60]-DIS_B1:Baala Roga
OTHER:F-(0,10]-DIS_B1:Baala Roga
OTHER:M-(0,10]-DIS_B1:Baala Roga
OTHER:M-(20,30]-DIS_B1:Baala Roga
OTHER:M-(40,50]-DIS_B1:Baala Roga
OTHER:All-(0,100]-DIS_B2:Bhagandara
OTHER:M-(0,100]-DIS_B2:Bhagandara
OTHER:F-(0,100]-DIS_B2:Bhagandara
OTHER:M-(60,70]-DIS_B2:Bhagandara
OTHER:F-(40,50]-DIS_B2:Bhagandara
OTHER:M-(50,60]-DIS_B2:Bhagandara
OTHER:F-(30,40]-DIS_B2:Bhagandara
OTHER:M-(30,40]-DIS_B2:Bhagandara
OTHER:M-(20,30]-DIS_B2:Bhagandara
OTHER:M-(40,50]-DIS_B2:Bhagandara
OTHER:All-(0,100]-DIS_B3:Bhagna
OTHER:F-(0,100]-DIS_B3:Bhagna
OTHER:M-(0,100]-DIS_B3:Bhagna
OTHER:F-(50,60]-DIS_B3:Bhagna
OTHER:M-(50,60]-DIS_B3:Bhagna
OTHER:F-(40,50]-DIS_B3:Bhagna
OTHER:F-(60,70]-DIS_B3:Bhagna
OTHER:M-(10,20]-DIS_B3:Bhagna
OTHER:M-(40,50]-DIS_B3:Bhagna
OTHER:M-(60,70]-DIS_B3:Bhagna
OTHER:F-(80,90]-DIS_B3:Bhagna
OTHER:M-(30,40]-DIS_B3:Bhagna
OTHER:M-(70,80]-DIS_B3:Bhagna
OTHER:M-(80,90]-DIS_B3:Bhagna
OTHER:F-(30,40]-DIS_B3:Bhagna
OTHER:M-(20,30]-DIS_B3:Bhagna
OTHER:F-(70,80]-DIS_B3:Bhagna
OTHER:F-(20,30]-DIS_B3:Bhagna
OTHER:All-(0,100]-DIS_C1:Chhardi
OTHER:M-(0,100]-DIS_C1:Chhardi
OTHER:F-(0,100]-DIS_C1:Chhardi
OTHER:M-(60,70]-DIS_C1:Chhardi
OTHER:F-(50,60]-DIS_C1:Chhardi
OTHER:F-(30,40]-DIS_C1:Chhardi
OTHER:All-(0,100]-DIS_D0:Daaha
OTHER:F-(0,100]-DIS_D0:Daaha
OTHER:M-(0,100]-DIS_D0:Daaha
OTHER:F-(50,60]-DIS_D0:Daaha
OTHER:M-(50,60]-DIS_D0:Daaha
OTHER:M-(30,40]-DIS_D0:Daaha
OTHER:M-(60,70]-DIS_D0:Daaha
OTHER:M-(40,50]-DIS_D0:Daaha
OTHER:M-(70,80]-DIS_D0:Daaha
OTHER:All-(0,100]-DIS_D1:Dourbalya
OTHER:M-(0,100]-DIS_D1:Dourbalya
OTHER:F-(0,100]-DIS_D1:Dourbalya
OTHER:M-(50,60]-DIS_D1:Dourbalya
OTHER:F-(30,40]-DIS_D1:Dourbalya
OTHER:F-(0,10]-DIS_D1:Dourbalya
OTHER:M-(0,10]-DIS_D1:Dourbalya
OTHER:F-(20,30]-DIS_D1:Dourbalya
OTHER:M-(10,20]-DIS_D1:Dourbalya
OTHER:M-(40,50]-DIS_D1:Dourbalya
OTHER:M-(30,40]-DIS_D1:Dourbalya
OTHER:M-(70,80]-DIS_D1:Dourbalya
OTHER:M-(60,70]-DIS_D1:Dourbalya
OTHER:F-(40,50]-DIS_D1:Dourbalya
OTHER:F-(80,90]-DIS_D1:Dourbalya
OTHER:All-(0,100]-DIS_G10:Guda Roga
OTHER:F-(0,100]-DIS_G10:Guda Roga
OTHER:M-(0,100]-DIS_G10:Guda Roga
OTHER:F-(20,30]-DIS_G10:Guda Roga
OTHER:F-(40,50]-DIS_G10:Guda Roga
OTHER:F-(30,40]-DIS_G10:Guda Roga
OTHER:M-(30,40]-DIS_G10:Guda Roga
OTHER:M-(20,30]-DIS_G10:Guda Roga
OTHER:M-(60,70]-DIS_G10:Guda Roga
OTHER:F-(60,70]-DIS_G10:Guda Roga
OTHER:All-(0,100]-DIS_G13:Gulma
OTHER:F-(0,100]-DIS_G13:Gulma
OTHER:M-(0,100]-DIS_G13:Gulma
OTHER:F-(40,50]-DIS_G13:Gulma
OTHER:M-(60,70]-DIS_G13:Gulma
OTHER:M-(40,50]-DIS_G13:Gulma
OTHER:M-(80,90]-DIS_G13:Gulma
OTHER:F-(30,40]-DIS_G13:Gulma
OTHER:F-(50,60]-DIS_G13:Gulma
OTHER:M-(30,40]-DIS_G13:Gulma
OTHER:F-(60,70]-DIS_G13:Gulma
OTHER:All-(0,100]-DIS_G3:Garbhapata
OTHER:F-(0,100]-DIS_G3:Garbhapata
OTHER:F-(30,40]-DIS_G3:Garbhapata
OTHER:All-(0,100]-DIS_G4:Garbhasrava
OTHER:F-(0,100]-DIS_G4:Garbhasrava
OTHER:F-(30,40]-DIS_G4:Garbhasrava
OTHER:All-(0,100]-DIS_G5:Garbhavrudhi
OTHER:F-(0,100]-DIS_G5:Garbhavrudhi
OTHER:F-(30,40]-DIS_G5:Garbhavrudhi
OTHER:All-(0,100]-DIS_G6:Garbhini
OTHER:F-(0,100]-DIS_G6:Garbhini
OTHER:F-(20,30]-DIS_G6:Garbhini
OTHER:F-(30,40]-DIS_G6:Garbhini
OTHER:F-(40,50]-DIS_G6:Garbhini
OTHER:All-(0,100]-DIS_G8:Grahanee
OTHER:M-(0,100]-DIS_G8:Grahanee
OTHER:F-(0,100]-DIS_G8:Grahanee
OTHER:M-(40,50]-DIS_G8:Grahanee
OTHER:F-(60,70]-DIS_G8:Grahanee
OTHER:M-(50,60]-DIS_G8:Grahanee
OTHER:F-(70,80]-DIS_G8:Grahanee
OTHER:F-(50,60]-DIS_G8:Grahanee
OTHER:F-(40,50]-DIS_G8:Grahanee
OTHER:F-(30,40]-DIS_G8:Grahanee
OTHER:M-(60,70]-DIS_G8:Grahanee
OTHER:M-(30,40]-DIS_G8:Grahanee
OTHER:M-(70,80]-DIS_G8:Grahanee
OTHER:M-(20,30]-DIS_G8:Grahanee
OTHER:All-(0,100]-DIS_G9:Granthi
OTHER:F-(0,100]-DIS_G9:Granthi
OTHER:M-(0,100]-DIS_G9:Granthi
OTHER:F-(30,40]-DIS_G9:Granthi
OTHER:M-(30,40]-DIS_G9:Granthi
OTHER:F-(50,60]-DIS_G9:Granthi
OTHER:F-(40,50]-DIS_G9:Granthi
OTHER:M-(20,30]-DIS_G9:Granthi
OTHER:M-(40,50]-DIS_G9:Granthi
OTHER:F-(60,70]-DIS_G9:Granthi
OTHER:M-(60,70]-DIS_G9:Granthi
OTHER:M-(70,80]-DIS_G9:Granthi
OTHER:M-(50,60]-DIS_G9:Granthi
OTHER:F-(70,80]-DIS_G9:Granthi
OTHER:F-(80,90]-DIS_G9:Granthi
OTHER:F-(20,30]-DIS_G9:Granthi
OTHER:M-(80,90]-DIS_G9:Granthi
OTHER:F-(10,20]-DIS_G9:Granthi
OTHER:M-(10,20]-DIS_G9:Granthi
OTHER:All-(0,100]-DIS_H1:Hikkaa
OTHER:M-(0,100]-DIS_H1:Hikkaa
OTHER:M-(80,90]-DIS_H1:Hikkaa
OTHER:All-(0,100]-DIS_H2:Hridroga
OTHER:F-(0,100]-DIS_H2:Hridroga
OTHER:M-(0,100]-DIS_H2:Hridroga
OTHER:F-(40,50]-DIS_H2:Hridroga
OTHER:M-(60,70]-DIS_H2:Hridroga
OTHER:F-(30,40]-DIS_H2:Hridroga
OTHER:M-(50,60]-DIS_H2:Hridroga
OTHER:F-(80,90]-DIS_H2:Hridroga
OTHER:F-(60,70]-DIS_H2:Hridroga
OTHER:F-(50,60]-DIS_H2:Hridroga
OTHER:M-(80,90]-DIS_H2:Hridroga
OTHER:M-(70,80]-DIS_H2:Hridroga
OTHER:M-(40,50]-DIS_H2:Hridroga
OTHER:M-(30,40]-DIS_H2:Hridroga
OTHER:F-(70,80]-DIS_H2:Hridroga
OTHER:F-(20,30]-DIS_H2:Hridroga
OTHER:All-(0,100]-DIS_J1:Jwara
OTHER:M-(0,100]-DIS_J1:Jwara
OTHER:F-(0,100]-DIS_J1:Jwara
OTHER:M-(40,50]-DIS_J1:Jwara
OTHER:M-(30,40]-DIS_J1:Jwara
OTHER:F-(40,50]-DIS_J1:Jwara
OTHER:F-(60,70]-DIS_J1:Jwara
OTHER:F-(20,30]-DIS_J1:Jwara
OTHER:M-(50,60]-DIS_J1:Jwara
OTHER:F-(30,40]-DIS_J1:Jwara
OTHER:F-(0,10]-DIS_J1:Jwara
OTHER:F-(50,60]-DIS_J1:Jwara
OTHER:F-(10,20]-DIS_J1:Jwara
OTHER:M-(10,20]-DIS_J1:Jwara
OTHER:M-(20,30]-DIS_J1:Jwara
OTHER:F-(70,80]-DIS_J1:Jwara
OTHER:M-(60,70]-DIS_J1:Jwara
OTHER:M-(70,80]-DIS_J1:Jwara
OTHER:M-(0,10]-DIS_J1:Jwara
OTHER:All-(0,100]-DIS_K1:Kaamalaa
OTHER:F-(0,100]-DIS_K1:Kaamalaa
OTHER:M-(0,100]-DIS_K1:Kaamalaa
OTHER:F-(20,30]-DIS_K1:Kaamalaa
OTHER:M-(30,40]-DIS_K1:Kaamalaa
OTHER:M-(20,30]-DIS_K1:Kaamalaa
OTHER:M-(50,60]-DIS_K1:Kaamalaa
OTHER:M-(60,70]-DIS_K1:Kaamalaa
OTHER:All-(0,100]-DIS_K2:Kaasa
OTHER:F-(0,100]-DIS_K2:Kaasa
OTHER:M-(0,100]-DIS_K2:Kaasa
OTHER:F-(50,60]-DIS_K2:Kaasa
OTHER:M-(50,60]-DIS_K2:Kaasa
OTHER:M-(30,40]-DIS_K2:Kaasa
OTHER:F-(20,30]-DIS_K2:Kaasa
OTHER:F-(30,40]-DIS_K2:Kaasa
OTHER:M-(0,10]-DIS_K2:Kaasa
OTHER:M-(40,50]-DIS_K2:Kaasa
OTHER:F-(40,50]-DIS_K2:Kaasa
OTHER:F-(60,70]-DIS_K2:Kaasa
OTHER:F-(70,80]-DIS_K2:Kaasa
OTHER:M-(70,80]-DIS_K2:Kaasa
OTHER:F-(80,90]-DIS_K2:Kaasa
OTHER:M-(60,70]-DIS_K2:Kaasa
OTHER:M-(80,90]-DIS_K2:Kaasa
OTHER:M-(20,30]-DIS_K2:Kaasa
OTHER:F-(10,20]-DIS_K2:Kaasa
OTHER:M-(10,20]-DIS_K2:Kaasa
OTHER:F-(0,10]-DIS_K2:Kaasa
OTHER:All-(0,100]-DIS_K3:Kandoo
OTHER:M-(0,100]-DIS_K3:Kandoo
OTHER:F-(0,100]-DIS_K3:Kandoo
OTHER:M-(40,50]-DIS_K3:Kandoo
OTHER:M-(50,60]-DIS_K3:Kandoo
OTHER:M-(10,20]-DIS_K3:Kandoo
OTHER:F-(40,50]-DIS_K3:Kandoo
OTHER:M-(80,90]-DIS_K3:Kandoo
OTHER:M-(70,80]-DIS_K3:Kandoo
OTHER:F-(20,30]-DIS_K3:Kandoo
OTHER:F-(60,70]-DIS_K3:Kandoo
OTHER:F-(30,40]-DIS_K3:Kandoo
OTHER:M-(60,70]-DIS_K3:Kandoo
OTHER:F-(0,10]-DIS_K3:Kandoo
OTHER:M-(30,40]-DIS_K3:Kandoo
OTHER:M-(20,30]-DIS_K3:Kandoo
OTHER:F-(50,60]-DIS_K3:Kandoo
OTHER:F-(70,80]-DIS_K3:Kandoo
OTHER:All-(0,100]-DIS_K4:Karna Roga
OTHER:All-NA-DIS_K4:Karna Roga
OTHER:F-(0,100]-DIS_K4:Karna Roga
OTHER:M-(0,100]-DIS_K4:Karna Roga
OTHER:-NA-DIS_K4:Karna Roga
OTHER:F-(50,60]-DIS_K4:Karna Roga
OTHER:M-(60,70]-DIS_K4:Karna Roga
OTHER:M-(50,60]-DIS_K4:Karna Roga
OTHER:F-(40,50]-DIS_K4:Karna Roga
OTHER:M-(10,20]-DIS_K4:Karna Roga
OTHER:M-(30,40]-DIS_K4:Karna Roga
OTHER:M-(70,80]-DIS_K4:Karna Roga
OTHER:F-(60,70]-DIS_K4:Karna Roga
OTHER:F-(70,80]-DIS_K4:Karna Roga
OTHER:M-(40,50]-DIS_K4:Karna Roga
OTHER:M-(80,90]-DIS_K4:Karna Roga
OTHER:F-(30,40]-DIS_K4:Karna Roga
OTHER:F-(20,30]-DIS_K4:Karna Roga
OTHER:F-(10,20]-DIS_K4:Karna Roga
OTHER:All-(0,100]-DIS_K5:Khalitya
OTHER:M-(0,100]-DIS_K5:Khalitya
OTHER:M-(30,40]-DIS_K5:Khalitya
OTHER:All-(0,100]-DIS_K6:Klaibya
OTHER:M-(0,100]-DIS_K6:Klaibya
OTHER:M-(50,60]-DIS_K6:Klaibya
OTHER:M-(40,50]-DIS_K6:Klaibya
OTHER:M-(30,40]-DIS_K6:Klaibya
OTHER:M-(20,30]-DIS_K6:Klaibya
OTHER:All-(0,100]-DIS_K7:Klama
OTHER:M-(0,100]-DIS_K7:Klama
OTHER:F-(0,100]-DIS_K7:Klama
OTHER:M-(50,60]-DIS_K7:Klama
OTHER:F-(20,30]-DIS_K7:Klama
OTHER:F-(50,60]-DIS_K7:Klama
OTHER:M-(40,50]-DIS_K7:Klama
OTHER:M-(60,70]-DIS_K7:Klama
OTHER:F-(60,70]-DIS_K7:Klama
OTHER:F-(30,40]-DIS_K7:Klama
OTHER:M-(30,40]-DIS_K7:Klama
OTHER:All-(0,100]-DIS_K7a:Kotha
OTHER:All-NA-DIS_K7a:Kotha
OTHER:F-(0,100]-DIS_K7a:Kotha
OTHER:M-NA-DIS_K7a:Kotha
OTHER:F-(50,60]-DIS_K7a:Kotha
OTHER:All-(0,100]-DIS_K9:Kshudra Roga
OTHER:F-(0,100]-DIS_K9:Kshudra Roga
OTHER:M-(0,100]-DIS_K9:Kshudra Roga
OTHER:F-(40,50]-DIS_K9:Kshudra Roga
OTHER:M-(0,10]-DIS_K9:Kshudra Roga
OTHER:F-(30,40]-DIS_K9:Kshudra Roga
OTHER:M-(60,70]-DIS_K9:Kshudra Roga
OTHER:M-(30,40]-DIS_K9:Kshudra Roga
OTHER:M-(20,30]-DIS_K9:Kshudra Roga
OTHER:F-(60,70]-DIS_K9:Kshudra Roga
OTHER:M-(40,50]-DIS_K9:Kshudra Roga
OTHER:M-(10,20]-DIS_K9:Kshudra Roga
OTHER:F-(50,60]-DIS_K9:Kshudra Roga
OTHER:F-(20,30]-DIS_K9:Kshudra Roga
OTHER:M-(70,80]-DIS_K9:Kshudra Roga
OTHER:F-(0,10]-DIS_K9:Kshudra Roga
OTHER:F-(10,20]-DIS_K9:Kshudra Roga
OTHER:M-(50,60]-DIS_K9:Kshudra Roga
OTHER:F-(70,80]-DIS_K9:Kshudra Roga
OTHER:All-(0,100]-DIS_M1:Madaatyaya - Paramada
OTHER:M-(0,100]-DIS_M1:Madaatyaya - Paramada
OTHER:F-(0,100]-DIS_M1:Madaatyaya - Paramada
OTHER:M-(50,60]-DIS_M1:Madaatyaya - Paramada
OTHER:M-(30,40]-DIS_M1:Madaatyaya - Paramada
OTHER:F-(40,50]-DIS_M1:Madaatyaya - Paramada
OTHER:M-(40,50]-DIS_M1:Madaatyaya - Paramada
Metabolic:All-(0,100]-DIS_M10:Medoroga
Metabolic:M-(0,100]-DIS_M10:Medoroga
Metabolic:F-(0,100]-DIS_M10:Medoroga
Metabolic:M-(50,60]-DIS_M10:Medoroga
Metabolic:F-(40,50]-DIS_M10:Medoroga
Metabolic:F-(50,60]-DIS_M10:Medoroga
Metabolic:M-(20,30]-DIS_M10:Medoroga
Metabolic:M-(30,40]-DIS_M10:Medoroga
Metabolic:M-(40,50]-DIS_M10:Medoroga
Metabolic:M-(60,70]-DIS_M10:Medoroga
Metabolic:F-(60,70]-DIS_M10:Medoroga
Metabolic:F-(30,40]-DIS_M10:Medoroga
Metabolic:F-(20,30]-DIS_M10:Medoroga
